objectid,name,year
204675,The Arrival,2016
170669,Old School Tactical,2016
194100,Costa Rica,2016
193651,B\u00f6hmische D\u00f6rfer,2016
207338,Dungeon Rush,2016
197333,Deadzone (second edition),2016
214296,Tenkatoitsu,2016
173460,Dark Dealings,2016
199780,Looterz,2016
207330,Hellas,2016
191387,Star Trek  The Dice Game,2016
200551,30 Rails,2016
194196,Kharnage,2016
157323,MBT (second edition),2016
189192,Mi Tierra  New Era,2016
206805,Agricola,2016
191543,Micro Robots,2016
185374,Loot N Run,2016
231962,Krazy Wordz  Family Edition,2016
189869,The Butterfly Garden,2016
192735,Broom Service  The Card Game,2016
174802,VENOM Assault,2016
193265,Port Royal  Unterwegs!,2016
205308,Jolly & Roger,2016
204599,Around the World in 80 Days,2016
189294,Yeti,2016
207951,Tintas,2016
187104,4 Gods,2016
181393,Brass Empire,2016
191986,Rhodes,2016
193693,Agamemnon,2016
206299,Eschaton,2016
211734,\u8001\u5e2b\u656c\u670d (Master of Respect),2016
191071,Skull King  Das W\u00fcrfelspiel,2016
213648,South Pacific  Breaking the Bismarck Barrier 1942-1943,2016
209530,Gwent  Nilfgaard and Northern Realms,2016
209166,Meduris  Der Ruf der G\u00f6tter,2016
183420,Kung Fu Zoo,2016
184919,Greedy Greedy Goblins,2016
203405,Brutal Kingdom,2016
191998,Lost Legacy  Fourth Chronicle \u2013 The Werewolf & Undying Heart,2016
195296,Scuttle!,2016
193213,Millions of Dollars,2016
192334,Vikings on Board,2016
153991,Salvation Road,2016
203655,Timeline  Polska,2016
239826,Dice Fishing  Roll and Catch,2016
205079,Checkpoint Charlie,2016
199076,Warmachine Prime Mk III,2016
206844,Fold-it,2016
210342,Timeline  British History,2016
185378,Exceed  Red Horizon \u2013 Kaden,2016
217353,Assembly  Spaceship Builders,2016
194298,Expedition  The Roleplaying Card Game,2016
185380,Exceed  Red Horizon \u2013 Satoshi,2016
201920,Pocket Madness,2016
190232,Plan Orange  Pacific War 1930 \u2013 1935,2016
210101,Incorporated,2016
131241,Oilfield,2016
197455,Dice Heist,2016
209289,The Treasure of Isla Tortuga,2016
206471,Eternity,2016
197101,Of Dreams & Shadows,2016
160908,Plus Ultra  The Court of the Emperor Charles V,2016
185381,Exceed  Red Horizon \u2013 Alice,2016
195484,Ominoes,2016
170223,Centauri Saga v1.5,2016
206169,Slide Blast,2016
193551,Mutant Crops,2016
156482,Unknown,2016
191475,Wizard  Jubil\u00e4umsedition,2016
199881,Space Cantina,2016
205831,Dreams,2016
204879,Planet Defenders,2016
113931,Rock'n Roll Manager,2016
191790,Empires in America (second edition),2016
212370,Omen  Edge of the Aegean,2016
192906,Heir to the Pharaoh,2016
202942,Sicily II,2016
197269,Guns & Steel  Renaissance,2016
208808,OK Play,2016
216497,Throne and the Grail,2016
174298,Napoleon's Last Gamble,2016
197760,Ghost Blitz  Spooky Doo,2016
206448,Noxford,2016
208428,No Thank You,2016
193212,Chariot Race  The Great Chariot Race,2016
202207,Virulence  An Infectious Card Game,2016
129348,FAB  Golan '73,2016
171037,Doctor Panic,2016
194081,Deathwatch  Overkill,2016
187289,Here,2016
77011,For Crown & Kingdom,2016
154895,Wizard's Academy,2016
194233,Cartoon Network Crossover Crisis Deck-Building Game,2016
166418,Darkrock Ventures,2016
207487,Freak Shop,2016
193485,Dastardly Dirigibles,2016
179259,Garbage Day!,2016
205420,Gooseberry,2016
188325,'65  Squad-Level Combat in the Jungles of Vietnam,2016
207919,Hounded,2016
182218,Hoax (second edition),2016
207242,Pentaquark,2016
191073,Vampire Queen,2016
188181,Avignon  A Clash of Popes,2016
192508,The Goonies  Adventure Card Game,2016
212551,Qwixx  Das Duell,2016
140524,The Daedalus Sentence,2016
178153,100 Swords  The Red Dragon's Dungeon,2016
205774,Steel Arena  Friday Night Robot Fight,2016
183150,Morocco,2016
193083,Kribbeln,2016
188991,Alienation,2016
201406,OrganATTACK!,2016
178754,Z War One  Damnation,2016
203042,Microworld,2016
99655,Swinging Jivecat Voodoo Lounge,2016
189056,Tales & Games  The Pied Piper,2016
194392,Moscow '41,2016
204886,Suspicion,2016
175989,Pillars of Eternity  Lords of the Eastern Reach,2016
197408,Phalanxx,2016
181120,Pocket Invaders,2016
177248,Saga of the Northmen,2016
201037,Ghostbusters  Protect the Barrier Game,2016
205078,Barcelona  The Rose of Fire,2016
198611,Mondrian  The Dice Game,2016
198412,Twelve Heroes,2016
188225,RONE,2016
207845,Treasure Lair,2016
207230,Thunder in the Ozarks  Battle for Pea Ridge,2016
178655,Panzer Battles  11th Panzer on the Chir River,2016
205826,Kilt Castle,2016
187121,Far East War 1592,2016
170477,Dino Dude Ranch,2016
191296,RUMBLESLAM,2016
191038,West of Africa,2016
192274,Bethel Woods,2016
191932,Exposed,2016
183447,Dice Drivin',2016
204615,StarFall,2016
152172,Nova Aetas,2016
192701,Final Touch,2016
204175,Batman  The Animated Series Dice Game,2016
200512,Pups,2016
197285,Merchants & Marauders  Broadsides,2016
177877,SiXeS,2016
142265,Prospectus,2016
175763,Behind the Throne,2016
201046,Dice of Crowns,2016
201054,What's Up,2016
153113,Slaughterball,2016
205819,Black Hills,2016
195533,Haze Islands,2016
262341,TTMC  Tu te mets combien ?,2016
193327,The Golden Sails,2016
215436,Codex  Card-Time Strategy \u2013 Starter Set,2016
149794,Clash of Giants  Civil War,2016
197707,Lost in R'lyeh,2016
190017,100 Swords  The Blue Mammoth's Dungeon,2016
199086,\u842c\u8c93\u7684\u6176\u5178,2016
197061,Fantahzee  Hordes & Heroes,2016
198630,Hold the Line  The American Revolution,2016
182544,Advanced Song of Blades and Heroes,2016
209222,Drachenturm,2016
195232,Red Poppies Campaigns  The Battles for Ypres,2016
192777,Junta  Las Cartas,2016
193164,Macroscope,2016
206943,Exit  The Game \u2013 The Secret of the Premiere,2016
198775,Yesss!,2016
204734,Stick Stack,2016
195226,Napoleon Saga,2016
196257,Castle Itter,2016
209886,Las Vegas  The Card Game,2016
203624,Mea Culpa,2016
187587,Emporion,2016
186723,Cave Evil  Warcults,2016
175626,Street Kings,2016
203800,Dust 1947,2016
174584,Orcs Must Die! The Board Game  Order Edition,2016
146197,Legends of the American Frontier,2016
153815,Ghosts Love Candy,2016
212382,Yangtze,2016
191191,Retreat to Darkmoor,2016
206928,The Architects of the Colosseum,2016
180977,Magecraft,2016
198791,Temp Worker Assassins,2016
216482,High Tide,2016
194194,P\u0119dz\u0105ce \u015alimaki,2016
175177,Ogre  Objective 218,2016
209290,Vortex,2016
188614,Simon's Cat Card Game,2016
193725,Blood & Plunder,2016
198003,Dark Deeds,2016
204733,Really Bad Art,2016
35395,Salem,2016
203462,Tales & Games  Aladdin & the Magic Lamp,2016
204601,Final Act,2016
198671,The Lion Guard  Protect the Pride Lands,2016
196105,Speechless,2016
209926,Movable Type,2016
164236,WitchHunt,2016
183949,Aloha Pioha,2016
206780,Vikingdoms,2016
195518,Crazy Karts,2016
195353,Pacific Fury  Guadalcanal,2016
192286,SOL,2016
191991,Martial Art,2016
215503,Conejos en el Huerto,2016
181382,Ni\u00f1a & Pinta,2016
209672,Pecunia non olet (second edition),2016
133689,Fall Blau  Army Group South,2016
120316,Nine Worlds,2016
178450,Side Quest,2016
195742,The Godfather  A New Don,2016
177823,Devil's Run  Route 666,2016
164775,Monstrous,2016
194307,Zipang Portable,2016
172006,Shadowstar Corsairs,2016
205766,Mino & Tauri,2016
186793,Barnyard Roundup,2016
182050,Germania Magna  Border in Flames,2016
181464,D6 Shooter,2016
191374,Telepathy  Washington State Edition,2016
169375,How To Serve Man,2016
202564,Cookie Box,2016
198700,Justice League  Hero Dice \u2013 Flash,2016
184117,ManaSurge,2016
199269,1572  The Lost Expedition,2016
185845,Dropfleet Commander,2016
198701,Justice League  Hero Dice \u2013 Green Lantern,2016
193417,Captains of the Golden Age,2016
202737,Box of Rocks,2016
208256,Munchkin Grimm Tidings,2016
193818,Basketball Age,2016
197409,The Heroes of Kaskaria,2016
210113,Tank Chess  Rollup,2016
191070,Dream Islands,2016
41849,1866  The Struggle for Supremacy in Germany,2016
203312,Infinity  Operation Red Veil,2016
178166,No Time For Heroes,2016
197588,Xibalba,2016
193062,Bidder Up!,2016
191057,Halt mal kurz  Das K\u00e4nguru-Spiel,2016
17450,Argo,2016
223327,Someone Has Died,2016
169658,The Guardians  Explore,2016
206591,Green Box of Games,2016
196392,Turin Market,2016
212404,In Vino Morte,2016
185344,Dragon Keeper  The Dungeon,2016
181377,The Opulent,2016
62291,Fatal Alliances  The Great War,2016
203716,Ta-Da!,2016
209849,Quibbit!,2016
177513,Strife  Shadows & Steam,2016
190266,Sans Alli\u00e9s,2016
193193,Watchmen of Destiny,2016
174646,Orcs Must Die! The Board Game  Unchained Edition,2016
188908,Jewels,2016
189351,Virus,2016
215469,The Pyramid's Deadline,2016
55781,Warriors of Japan,2016
206463,Gads Hill 1874,2016
202490,Chickapig,2016
180650,Goths Save The Queen,2016
211641,The Horus Heresy  Burning of Prospero,2016
194532,Vs System 2PCG  A-Force,2016
178958,The Lords of Rock,2016
178361,Waka Tanka,2016
184663,Covalence  A Molecule Building Game,2016
204498,Match Madness,2016
202494,Encounters  Shadowrun,2016
189610,Vs System 2PCG  The Defenders,2016
177861,Paths to Hell,2016
183361,Shogunate,2016
209809,Hordes Primal Mk III,2016
204803,Complots 2,2016
208321,Holdfast  Atlantic 1939-45,2016
178515,Little Circuses,2016
162383,Festung Europa  The Campaign for Western Europe,2016
126026,Gato Leader,2016
207783,POW!,2016
179548,Sweet Nose,2016
180785,Mighty Monsters,2016
195547,LOAD  League of Ancient Defenders,2016
209423,Zagor  Odissea Americana,2016
189160,Top That!,2016
187785,Glenn Drover's Empires  Galactic Rebellion,2016
209450,L\u00e4nder toppen!,2016
206802,Spaghetti,2016
177099,Great Scott!,2016
193912,End of the Line,2016
195179,Shiba Inu House,2016
182064,Nantucket,2016
170195,Oh My Gods!,2016
205544,Rescue Polar Bears,2016
199790,Encantados,2016
114784,Rhein  River Trade,2016
202296,Zauberei hoch drei,2016
184648,The Exiled  Siege,2016
167404,Warsaw Rising Up 1945-1980,2016
191065,Castle Flutterstone,2016
204592,The Mysterious Forest,2016
192288,Kido Butai  Japan's Carriers at Midway,2016
202513,BattleGoats,2016
188051,Deadfall,2016
204576,The Perfumer,2016
189663,Dungeon Solitaire  Labyrinth of Souls,2016
142903,Foragers,2016
211450,Take That,2016
194964,Mothership  Tabletop Combat,2016
204281,Baby Clues,2016
201307,Menu Masters,2016
177245,Cosmic Kaboom,2016
197067,Downsize,2016
204577,Sponsio,2016
177053,Road To Infamy,2016
202265,Chicago & NorthWestern,2016
194229,Mad Science Foundation,2016
203381,Magic  The Gathering \u2013 Duel Decks  Blessed vs. Cursed,2016
174990,Builders of Blankenburg,2016
192668,Flag Dash,2016
190577,Get Adler! Deduction Card Game,2016
192346,Edenia,2016
176306,Conspiracy!,2016
198608,A Wing and a Prayer  Bombing the Reich,2016
203408,Galactic Debate,2016
203885,Tajemnicze podziemia,2016
197528,King Of The Hill  The Dwarf Throne,2016
192116,Cthulhu  A Deck Building Game,2016
166210,Blend Off!,2016
205346,Beer Empire,2016
179322,Healing Blade  Defenders of Soma,2016
195515,The Chosin Few,2016
188825,Airfix Battles,2016
178349,Empires at Sea  Deluxe Edition,2016
244153,Your Town,2016
210414,Magic  The Gathering \u2013 Duel Decks  Nissa vs. Ob Nixilis,2016
193121,Legends,2016
215058,Sonhando com Alice,2016
209714,Splatter SHOOT,2016
208340,Congo,2016
207899,Knights Club  The Bands of Bravery,2016
178335,Biergarten,2016
193278,Yomi Starter Set  Grave versus Jaina,2016
201416,The Refuge  A Race for Survival,2016
209282,Picassimo,2016
135812,Knot Dice,2016
202652,DragonStone Mine!,2016
207653,Warhammer 40,2016
172597,Theomachy  The Warrior Gods,2016
191067,Zock 'n' Roll,2016
194400,Kacper Ryx i Kr\u00f3l \u017bebrak\u00f3w,2016
195508,Into The Echoside,2016
209863,Fall Of The Third Reich,2016
209283,Lumina,2016
200371,NecronomiCards,2016
184917,Dicey Goblins,2016
200672,Vs System 2PCG  The Alien Battles,2016
212378,Dragon Pets,2016
175230,Crete 1941,2016
187488,Dark Mages,2016
188196,Ravenous River,2016
195163,Spy Tricks,2016
146937,Walking on the Moon,2016
192623,Emergence  A Game of Teamwork and Deception,2016
205419,Vikings  Raid & Conquer,2016
194577,Tara Wolf in Valley of the Kings,2016
202477,Bananagrams Party,2016
146762,Rampaging Jotunn,2016
200500,Thin Ice  Survival has never been so much fun,2016
194028,Rabbit Rally,2016
194388,Blacksmith Brothers,2016
191901,Clonk!,2016
192324,Rory's Story Cubes  \u015aredniowiecze,2016
194976,Ni-Ju,2016
208887,Avec Infini Regret II,2016
194986,Deep Future,2016
215455,ReCURRRing,2016
199530,Commissioner Victor  The lost painting case,2016
206074,The Solo System,2016
184800,Deus Ex Machina,2016
192762,Gauner raus!,2016
193697,The Men Who Would Be Kings  Colonial Wargaming Rules,2016
207347,London After Midnight 2  Sherlock in Hell,2016
197377,Waterloo 1815  Napoleon's Last Battle,2016
173462,Dreary Hamlet,2016
199690,Squirrel Rush,2016
176850,Human Interface  Nakamura Tower,2016
185456,Lee's Invincibles,2016
29375,Redvers' Reverse  The Battle of Colenso,2016
248702,Trivial Pursuit  Classic Edition,2016
182499,Desert Fox Deluxe,2016
193792,Arcole 1796,2016
197071,Gambler \u00d7 Gamble!,2016
197865,Ravingspire,2016
197783,Get Rich Quick,2016
165812,Nightmare Forest  Dead Run,2016
193700,Horizon Wars  Science-Fiction Combined-Arms Wargaming,2016
205790,Doodle China,2016
181889,Midnight Legion  Operation Deep Sleep,2016
176826,Yashima  Legends from Fairytale,2016
168250,Battle for Sularia,2016
172599,Theomachy  The Ancients,2016
207290,Mission Impractical,2016
173003,\u722d\u7246\u9b25\u52dd,2016
213421,Monster Kit,2016
175627,Mangaka  The Fast & Furious Game of Drawing Comics,2016
191288,Brain Freeze,2016
200729,Game of Blame,2016
183405,Ember  The Magical Card Game,2016
206798,Chaparral,2016
200959,1813  Napoleon's Nemesis,2016
205439,Flink,2016
194301,Riftwalker  A Storm Hollow Card Game,2016
194387,TRIout!,2016
208670,Labyrinth  Paths of Destiny (Third Edition),2016
211146,Four Suspects,2016
153745,Dungeon Scroll,2016
202617,18CLE,2016
192924,StoryLine  Fairy Tales,2016
194234,Adventure Time Card Wars  Fionna vs Cake,2016
163186,Ray Master,2016
198456,Motion Pictures  Movies Out of Cardboard,2016
194992,Goblins en la mina,2016
192355,Rory's Story Cubes  Powers,2016
200646,Bubble Tea,2016
233848,Hako Onna,2016
206666,Beneath Nexus,2016
197944,Crabs!,2016
193131,Os Reinos de Drunagor,2016
207378,\u30a2\u30cb\u30de\u30eb\u30de\u30a4\u30f3\u30c9,2016
193696,Rogue Stars  Skirmish Wargaming in a Science Fiction Underworld,2016
186435,Zimby Mojo,2016
189166,Bill & Ted's Excellent Boardgame,2016
204578,Cattack! No.1,2016
185383,Grant's Gamble,2016
211962,Forest of Tataraba,2016
204802,El Soneto,2016
199611,Shiftago,2016
190828,I Love Portugal,2016
206925,Black DOG,2016
199766,Listography  The Game,2016
208217,Morpheus,2016
198328,Cluedo  Game of Thrones,2016
215614,Khan of Khans,2016
211810,Sweets Stack,2016
206464,The Grunwald Swords,2016
203029,Sports Dice  Baseball,2016
197911,Onami,2016
206202,Zaubertrank der vier Elemente,2016
208337,Forestaurant,2016
199882,Risk  Star Trek 50th Anniversary Edition,2016
202245,Roots of Mali,2016
231748,TimeBomb Evolution,2016
209190,Coin Quest,2016
173770,Swamped,2016
195253,Naruto Shippuden  The Board Game,2016
294693,Nokosu Dice,2016
194874,Fishy Tactics,2016
187959,Sense\u00ef,2016
205506,Huh?,2016
192320,Rory's Story Cubes  Doctor Who,2016
197551,Hall of Fame,2016
108679,Mow Money,2016
205080,Dragons & Chickens,2016
195842,Kampf gegen das B\u00fcnzlitum,2016
175516,MoonQuake Escape,2016
180943,Sabordage,2016
169246,Ambyria  Shroud of the Shadow Demon,2016
200096,Bards Dispense Profanity  A Party Game Based on the Works of William Shakespeare,2016
196328,Constantinople,2016
194640,Under My Bed,2016
181574,The Princess Bride  I Hate to Kill You,2016
192226,Ultimate Showdown,2016
192731,Skiwampus,2016
186501,Super PACS  The Game of Politics About the Game of Politics,2016
201026,Warlords,2016
202723,The Bogey,2016
145496,Privateer,2016
197321,Cult Following,2016
192349,Risky Adventure,2016
201668,Cosmic Balance,2016
179930,Avalanche at Yeti Mountain,2016
199689,Tavern's Tales,2016
196122,Fish Frenzy,2016
178939,Dalek Dice,2016
191178,Wolfed,2016
205478,Covenant,2016
203195,Keep Cool,2016
208093,Laga Jakarta,2016
198778,SYNOD,2016
184664,Sandwich Masters,2016
179386,London Markets,2016
181670,Wolf & Hound,2016
204397,Warhammer Age of Sigmar  Storm of Sigmar,2016
192323,Rory's Story Cubes  Rescue,2016
154778,AssassinCon,2016
203788,Candy Time,2016
198881,The Princess and the Goblin,2016
201551,Fantasy Battles  The 9th Age,2016
203265,Cortex Challenge KIDS,2016
198548,Color Wheel,2016
191916,Cubeo,2016
160494,War in the Wind  The Battle of Attu Island,2016
191201,Siege of Sunfall,2016
198898,Area 51  Top Secret,2016
193831,Colorfox,2016
193103,Ameritocracy,2016
209644,The Pacific War  From Pearl Harbor to the Philippines,2016
192605,Iliad  Heroes of Troy,2016
194505,Tallinn,2016
192345,Monkey Business,2016
218769,Lucky Captain,2016
202227,German Rails,2016
196256,TRIUMPH  A card-arranging strategy game,2016
197069,Traitor Mechanic  The Traitor Mechanic Game,2016
193577,Star Traders,2016
203715,The Shooting Party,2016
204141,Cat Town,2016
186980,Holdfast  North Africa 1941-42,2016
193161,\u6c34\u7ba1\u901a\u901a\u6a02,2016
206446,G\u00e4msh Alpin,2016
203104,Cthulhu in the House,2016
166991,Addictive Alchemy,2016
191681,Lagoonies,2016
178266,Fate Of Akalon  Tribes,2016
209734,Conflicting Legends,2016
204892,You Gotta Be Kitten Me!,2016
209320,Druids,2016
169550,Looting Atlantis,2016
204407,Who Soiled the Toilet?,2016
195149,DETHRONED  The Real-Time Combat Card Game,2016
200593,Quest Stories,2016
210097,Nisyros,2016
228310,Captain Dice (\u30ad\u30e3\u30d7\u30c6\u30f3\u30c0\u30a4\u30b9),2016
192283,Emojito!,2016
200957,NecronomiCORP,2016
178098,Sherwood's Legacy,2016
